,balancing,cell_line,model,required_time,task,val_auprc,val_auroc
1286,full_balanced,HelaS3,bayesian cnn,112.89807963371277,Inactive enhancers vs inactive promoters,0.7253977742761545,0.7886335722193676
1287,full_balanced,HelaS3,bayesian cnn,122.47338843345642,Inactive enhancers vs inactive promoters,0.7994665400726728,0.8144692360061629
1288,full_balanced,HelaS3,bayesian cnn,107.72134947776794,Inactive enhancers vs inactive promoters,0.7839276821582348,0.8171188351395843
1289,full_balanced,HelaS3,bayesian cnn,115.9150173664093,Inactive enhancers vs inactive promoters,0.7781822236424982,0.8240852420267955
1290,balanced,HelaS3,bayesian cnn,686.8851730823518,Active enhancers vs active promoters,0.8541307279447095,0.943669064974167
1291,balanced,HelaS3,bayesian cnn,453.50609850883484,Active enhancers vs active promoters,0.7455018456810558,0.9175720434224144
1292,balanced,HelaS3,bayesian cnn,474.0618922710418,Active enhancers vs active promoters,0.7295522127814673,0.9149503756111604
1293,balanced,HelaS3,bayesian cnn,680.9238998889922,Active enhancers vs active promoters,0.8052265543524139,0.9338718251158232
1294,balanced,HelaS3,bayesian cnn,528.3487005233765,Active enhancers vs active promoters,0.8806864405863504,0.9585567992367736
1295,balanced,HelaS3,bayesian cnn,530.6118109226227,Active enhancers vs active promoters,0.8337825109629579,0.941457484526208
1296,balanced,HelaS3,bayesian cnn,470.7682676315308,Active enhancers vs active promoters,0.719177874479894,0.9097162357465984
1297,balanced,HelaS3,bayesian cnn,418.8784801959992,Active enhancers vs active promoters,0.8026531466348407,0.9262098408073172
1298,balanced,HelaS3,bayesian cnn,382.3229818344116,Active enhancers vs active promoters,0.8583469759655151,0.9402222423752674
1299,balanced,HelaS3,bayesian cnn,525.2060554027556,Active enhancers vs active promoters,0.8011322350554968,0.9293456840994244
1300,unbalanced,HelaS3,bayesian cnn,87.37213039398193,Active enhancers vs active promoters,0.7478533497189542,0.8913591080465877
1301,unbalanced,HelaS3,bayesian cnn,81.88399076461792,Active enhancers vs active promoters,0.8328211313829669,0.9149364535295414
1302,unbalanced,HelaS3,bayesian cnn,74.19209074974059,Active enhancers vs active promoters,0.8134057567209115,0.8965007302182367
1303,unbalanced,HelaS3,bayesian cnn,67.87407612800597,Active enhancers vs active promoters,0.8553958718326595,0.9518898718260004
1304,unbalanced,HelaS3,bayesian cnn,70.19663691520691,Active enhancers vs active promoters,0.8624338922772945,0.9485715036982272
1305,unbalanced,HelaS3,bayesian cnn,77.42585802078247,Active enhancers vs active promoters,0.8789015059304703,0.9540676306253508
1306,unbalanced,HelaS3,bayesian cnn,66.5519552230835,Active enhancers vs active promoters,0.8238206063547442,0.9473564054901672
1307,unbalanced,HelaS3,bayesian cnn,70.66586232185364,Active enhancers vs active promoters,0.8581566247027239,0.9472548692141936
1308,unbalanced,HelaS3,bayesian cnn,88.42622995376587,Active enhancers vs active promoters,0.8201729673862711,0.9235163684372923
1309,unbalanced,HelaS3,bayesian cnn,97.86724972724916,Active enhancers vs active promoters,0.8318146124899797,0.9203875166660008
1310,full_balanced,HelaS3,bayesian cnn,96.35971879959106,Active enhancers vs active promoters,0.9631628818340128,0.97218466556824
1311,full_balanced,HelaS3,bayesian cnn,47.5072455406189,Active enhancers vs active promoters,0.9257776856209928,0.9305658267143576
1312,full_balanced,HelaS3,bayesian cnn,87.94615030288695,Active enhancers vs active promoters,0.9655861931023152,0.9754886078289816
1313,full_balanced,HelaS3,bayesian cnn,42.89112520217896,Active enhancers vs active promoters,0.9330304378554934,0.9673503231216264
1314,full_balanced,HelaS3,bayesian cnn,74.88274097442627,Active enhancers vs active promoters,0.9368049295052238,0.9605109160361084
1315,full_balanced,HelaS3,bayesian cnn,45.616976976394646,Active enhancers vs active promoters,0.9449077106657482,0.9689803479355332
1316,full_balanced,HelaS3,bayesian cnn,46.82003855705261,Active enhancers vs active promoters,0.7980071070685236,0.9279853083428292
1317,full_balanced,HelaS3,bayesian cnn,78.20109605789185,Active enhancers vs active promoters,0.9599489890612088,0.9693803541310184
1318,full_balanced,HelaS3,bayesian cnn,63.24792742729187,Active enhancers vs active promoters,0.9508860263346725,0.965198109415844
1319,full_balanced,HelaS3,bayesian cnn,59.7916030883789,Active enhancers vs active promoters,0.9577947784090574,0.9710633178625852
1320,balanced,HelaS3,bayesian cnn,1057.07754445076,Active enhancers vs inactive enhancers,0.6783351881377002,0.8923414738200675
1321,balanced,HelaS3,bayesian cnn,1042.595249414444,Active enhancers vs inactive enhancers,0.6425316846669654,0.8797293373596705
1322,balanced,HelaS3,bayesian cnn,832.6301662921906,Active enhancers vs inactive enhancers,0.5723480238903279,0.8367413579483391
1323,balanced,HelaS3,bayesian cnn,580.2723226547241,Active enhancers vs inactive enhancers,0.4057675049549734,0.8230795644947728
1324,balanced,HelaS3,bayesian cnn,646.2439613342285,Active enhancers vs inactive enhancers,0.6954921538179571,0.8763710900347061
1325,balanced,HelaS3,bayesian cnn,1074.8867435455322,Active enhancers vs inactive enhancers,0.6763143452077076,0.8895734869480879
1326,balanced,HelaS3,bayesian cnn,1570.2943832874298,Active enhancers vs inactive enhancers,0.6930100307756083,0.8889044631611217
1327,balanced,HelaS3,bayesian cnn,903.4791896343232,Active enhancers vs inactive enhancers,0.4031719534327992,0.8038941845998495
1328,balanced,HelaS3,bayesian cnn,653.2378900051118,Active enhancers vs inactive enhancers,0.5499094750346809,0.8298151156745359
1329,balanced,HelaS3,bayesian cnn,821.2657606601715,Active enhancers vs inactive enhancers,0.6587320253206271,0.8823070895148669
1330,unbalanced,HelaS3,bayesian cnn,453.7356698513031,Active enhancers vs inactive enhancers,0.7511867399219435,0.8718835154670906
1331,unbalanced,HelaS3,bayesian cnn,454.489266872406,Active enhancers vs inactive enhancers,0.7496721892147602,0.8726652978355982
1332,unbalanced,HelaS3,bayesian cnn,456.3080706596375,Active enhancers vs inactive enhancers,0.7428182119672949,0.8671137766217737
1333,unbalanced,HelaS3,bayesian cnn,455.58512115478516,Active enhancers vs inactive enhancers,0.7393134296594369,0.8722648994302301
1334,unbalanced,HelaS3,bayesian cnn,458.55426836013794,Active enhancers vs inactive enhancers,0.7519741471284609,0.8758845948220046
1335,unbalanced,HelaS3,bayesian cnn,459.5147607326508,Active enhancers vs inactive enhancers,0.7447572283703705,0.8691813516018906
1336,unbalanced,HelaS3,bayesian cnn,461.19092559814453,Active enhancers vs inactive enhancers,0.7538066447528552,0.8763676780424895
1337,unbalanced,HelaS3,bayesian cnn,462.87655305862427,Active enhancers vs inactive enhancers,0.7494918933389328,0.8734439292858387
1338,unbalanced,HelaS3,bayesian cnn,464.2968635559082,Active enhancers vs inactive enhancers,0.7626748327457793,0.8836299980228598
1339,unbalanced,HelaS3,bayesian cnn,465.3736970424652,Active enhancers vs inactive enhancers,0.7322153772773414,0.8626344340815439
1340,full_balanced,HelaS3,bayesian cnn,48.777511835098274,Active enhancers vs inactive enhancers,0.7890105621182792,0.9040107410343295
1341,full_balanced,HelaS3,bayesian cnn,42.677257776260376,Active enhancers vs inactive enhancers,0.6990610896994215,0.8848470799419859
1342,full_balanced,HelaS3,bayesian cnn,108.52927708625792,Active enhancers vs inactive enhancers,0.8710552094675971,0.9142540308600622
1343,full_balanced,HelaS3,bayesian cnn,110.8279950618744,Active enhancers vs inactive enhancers,0.8908258439253846,0.9238199297186854
1344,full_balanced,HelaS3,bayesian cnn,55.406943559646606,Active enhancers vs inactive enhancers,0.8643570246186646,0.8931290679757701
1345,full_balanced,HelaS3,bayesian cnn,104.2903790473938,Active enhancers vs inactive enhancers,0.899949362783721,0.9265320626172152
1346,full_balanced,HelaS3,bayesian cnn,57.100905656814575,Active enhancers vs inactive enhancers,0.8261193947372486,0.8662230342569149
1347,full_balanced,HelaS3,bayesian cnn,55.33045244216919,Active enhancers vs inactive enhancers,0.8569819743816669,0.9033154699683044
1348,full_balanced,HelaS3,bayesian cnn,53.68633270263672,Active enhancers vs inactive enhancers,0.8424981287133838,0.8834074535350568
1349,full_balanced,HelaS3,bayesian cnn,58.7524676322937,Active enhancers vs inactive enhancers,0.8169913472178876,0.8985247003663447
1350,balanced,GM12878,bayesian cnn,597.2762286663054,Active promoters vs inactive promoters,0.6006856709572115,0.861161839259312
1351,balanced,GM12878,bayesian cnn,726.6391801834106,Active promoters vs inactive promoters,0.6060186437454752,0.8685756277569875
1352,balanced,GM12878,bayesian cnn,550.2900533676146,Active promoters vs inactive promoters,0.5819906570814494,0.8607104223574675
1353,balanced,GM12878,bayesian cnn,567.7521047592162,Active promoters vs inactive promoters,0.41551640554362496,0.7997797029019247
1354,balanced,GM12878,bayesian cnn,615.4406390190126,Active promoters vs inactive promoters,0.4118931543370634,0.7892781460397299
1355,balanced,GM12878,bayesian cnn,920.3753156661987,Active promoters vs inactive promoters,0.4748581149865833,0.7835482839466066
1356,balanced,GM12878,bayesian cnn,505.2231502532959,Active promoters vs inactive promoters,0.616488221874908,0.8624436369692989
1357,balanced,GM12878,bayesian cnn,586.8214206695558,Active promoters vs inactive promoters,0.3072024872258633,0.714379794279678
1358,balanced,GM12878,bayesian cnn,637.0545384883882,Active promoters vs inactive promoters,0.5822865309871196,0.8645944174096045
1359,balanced,GM12878,bayesian cnn,878.3837263584137,Active promoters vs inactive promoters,0.6224636921249174,0.85744021148837
1360,unbalanced,GM12878,bayesian cnn,1029.646240234375,Active promoters vs inactive promoters,0.8709775129306679,0.9413222745257352
1361,unbalanced,GM12878,bayesian cnn,1035.6302306652071,Active promoters vs inactive promoters,0.8699263713766344,0.944310467836966
1362,unbalanced,GM12878,bayesian cnn,1032.7491843700411,Active promoters vs inactive promoters,0.8687788728877157,0.9422097269020401
1363,unbalanced,GM12878,bayesian cnn,1038.1788420677183,Active promoters vs inactive promoters,0.8671861731428626,0.9391377191848862
1364,unbalanced,GM12878,bayesian cnn,1036.8966763019562,Active promoters vs inactive promoters,0.8732475060590656,0.9409602337461836
1365,unbalanced,GM12878,bayesian cnn,1041.3124685287476,Active promoters vs inactive promoters,0.8656228317522231,0.9441266632608272
1366,unbalanced,GM12878,bayesian cnn,1044.0468852519991,Active promoters vs inactive promoters,0.8624519469422498,0.9361588617627936
1367,unbalanced,GM12878,bayesian cnn,1043.6429843902588,Active promoters vs inactive promoters,0.8656326467254501,0.9391079936498304
1368,unbalanced,GM12878,bayesian cnn,1050.3430559635162,Active promoters vs inactive promoters,0.8741077093017362,0.9426744932858724
1369,unbalanced,GM12878,bayesian cnn,1047.3847677707672,Active promoters vs inactive promoters,0.8662348059270447,0.9436743591356478
1370,full_balanced,GM12878,bayesian cnn,78.46978569030763,Active promoters vs inactive promoters,0.8122061158075663,0.8809844065454867
1371,full_balanced,GM12878,bayesian cnn,119.25059962272644,Active promoters vs inactive promoters,0.8059189962636074,0.8695729396417615
1372,full_balanced,GM12878,bayesian cnn,107.78913974761964,Active promoters vs inactive promoters,0.8189587164802663,0.8860566749177883
1373,full_balanced,GM12878,bayesian cnn,75.04500150680542,Active promoters vs inactive promoters,0.7747631102427954,0.8656056191419109
1374,full_balanced,GM12878,bayesian cnn,116.87917232513428,Active promoters vs inactive promoters,0.8284548005171909,0.8840015598171503
1375,full_balanced,GM12878,bayesian cnn,72.8312966823578,Active promoters vs inactive promoters,0.7949099899885235,0.8773418250165137
1376,full_balanced,GM12878,bayesian cnn,153.08073329925537,Active promoters vs inactive promoters,0.8177867741921009,0.8669898381504493
1377,full_balanced,GM12878,bayesian cnn,124.30886054039,Active promoters vs inactive promoters,0.8168341853234968,0.8755990320807135
1378,full_balanced,GM12878,bayesian cnn,92.44107484817505,Active promoters vs inactive promoters,0.8181517994101577,0.8806676733643707
1379,full_balanced,GM12878,bayesian cnn,130.44529557228088,Active promoters vs inactive promoters,0.8051997327863217,0.872471876078915
1380,balanced,GM12878,bayesian cnn,6511.599329471588,Active enhancers and promoters vs anything else,0.5455604167803337,0.8755139667722558
1381,balanced,GM12878,bayesian cnn,7122.2545170784,Active enhancers and promoters vs anything else,0.5271279596030013,0.8719466741306137
1382,balanced,GM12878,bayesian cnn,8579.892880678177,Active enhancers and promoters vs anything else,0.5199589001030556,0.8761139799463084
1383,balanced,GM12878,bayesian cnn,4009.114476680756,Active enhancers and promoters vs anything else,0.4584307724773229,0.8676855342364815
1384,balanced,GM12878,bayesian cnn,1980.5997738838198,Active enhancers and promoters vs anything else,0.3349001911298796,0.8187205352867291
1385,balanced,GM12878,bayesian cnn,2494.727173089981,Active enhancers and promoters vs anything else,0.4210180413123516,0.8416479533138915
1386,balanced,GM12878,bayesian cnn,2758.447522163391,Active enhancers and promoters vs anything else,0.3645378967723014,0.8179379519054835
1387,balanced,GM12878,bayesian cnn,3802.7927107810974,Active enhancers and promoters vs anything else,0.4751382363864252,0.8622145402202565
1388,balanced,GM12878,bayesian cnn,694.0271284580231,Active enhancers and promoters vs anything else,0.5307573940217171,0.8690530395219209
1389,balanced,GM12878,bayesian cnn,685.5101819038391,Active enhancers and promoters vs anything else,0.5410600200608325,0.8711111154211019
1390,unbalanced,GM12878,bayesian cnn,4009.81334233284,Active enhancers and promoters vs anything else,0.8212902093427131,0.9282032921470478
1391,unbalanced,GM12878,bayesian cnn,4016.3556292057037,Active enhancers and promoters vs anything else,0.8202308881338923,0.9269120915137554
1392,unbalanced,GM12878,bayesian cnn,4019.861352920532,Active enhancers and promoters vs anything else,0.8266183995242112,0.9327552262544722
1393,unbalanced,GM12878,bayesian cnn,4021.0809137821198,Active enhancers and promoters vs anything else,0.8191686679382882,0.9302455122576142
1394,unbalanced,GM12878,bayesian cnn,4027.004339933395,Active enhancers and promoters vs anything else,0.8221772784459201,0.9278704201142758
1395,unbalanced,GM12878,bayesian cnn,4030.5663723945618,Active enhancers and promoters vs anything else,0.8258446662190658,0.9290396204125158
1396,unbalanced,GM12878,bayesian cnn,4032.400773525238,Active enhancers and promoters vs anything else,0.8230031297264421,0.9297078323588728
1397,unbalanced,GM12878,bayesian cnn,4050.533444166184,Active enhancers and promoters vs anything else,0.8245630355896031,0.9270389259088684
1398,unbalanced,GM12878,bayesian cnn,4062.622673511505,Active enhancers and promoters vs anything else,0.8232606013313071,0.9286094229246108
1399,unbalanced,GM12878,bayesian cnn,4042.6985354423523,Active enhancers and promoters vs anything else,0.8253161828587214,0.9279137511455736
1400,full_balanced,GM12878,bayesian cnn,5391.674929141998,Active enhancers and promoters vs anything else,0.8364825248041705,0.9202012851794832
1401,full_balanced,GM12878,bayesian cnn,5864.052233934402,Active enhancers and promoters vs anything else,0.8175740425773356,0.9223551214110124
1402,full_balanced,GM12878,bayesian cnn,5873.137014865875,Active enhancers and promoters vs anything else,0.8279847763523052,0.9168859940489308
1403,full_balanced,GM12878,bayesian cnn,3881.64901804924,Active enhancers and promoters vs anything else,0.7851043761304134,0.9114183884880348
1404,full_balanced,GM12878,bayesian cnn,5895.16644358635,Active enhancers and promoters vs anything else,0.7857826955258931,0.913975874598346
1405,full_balanced,GM12878,bayesian cnn,5892.965170621873,Active enhancers and promoters vs anything else,0.7864716420227922,0.9154660356505816
1406,full_balanced,GM12878,bayesian cnn,4266.6777131557465,Active enhancers and promoters vs anything else,0.6931162116714337,0.8867695843996418
1407,full_balanced,GM12878,bayesian cnn,5750.1056842803955,Active enhancers and promoters vs anything else,0.8116003947564397,0.9178989879896682
1408,full_balanced,GM12878,bayesian cnn,5864.5590240955335,Active enhancers and promoters vs anything else,0.8162850705883583,0.9220420389581414
1409,full_balanced,GM12878,bayesian cnn,5880.388821363448,Active enhancers and promoters vs anything else,0.8210210741941991,0.9207682088697334
1410,balanced,GM12878,bayesian cnn,578.3666472434998,Inactive enhancers vs inactive promoters,0.6283601671871009,0.8177964499470612
1411,balanced,GM12878,bayesian cnn,548.7958025932312,Inactive enhancers vs inactive promoters,0.6261434604894602,0.8128298044925069
1412,balanced,GM12878,bayesian cnn,519.6609997749329,Inactive enhancers vs inactive promoters,0.4906378148691572,0.7462280166415866
1413,balanced,GM12878,bayesian cnn,615.20485496521,Inactive enhancers vs inactive promoters,0.6352150812075844,0.8175030231826274
1414,balanced,GM12878,bayesian cnn,584.2001729011537,Inactive enhancers vs inactive promoters,0.5983437289701807,0.8065245441219959
1415,balanced,GM12878,bayesian cnn,536.8248283863069,Inactive enhancers vs inactive promoters,0.6497097049062399,0.8154124502903609
1416,balanced,GM12878,bayesian cnn,538.7865350246431,Inactive enhancers vs inactive promoters,0.6041874814496873,0.8065906767165293
1417,balanced,GM12878,bayesian cnn,538.9910306930542,Inactive enhancers vs inactive promoters,0.4705775333214056,0.7268025641657063
1418,balanced,GM12878,bayesian cnn,554.5739634037018,Inactive enhancers vs inactive promoters,0.6492248340874117,0.8203730682288629
1419,balanced,GM12878,bayesian cnn,541.9513931274414,Inactive enhancers vs inactive promoters,0.5592630135746305,0.7904182346295866
1420,unbalanced,GM12878,bayesian cnn,8697.814869642258,Inactive enhancers vs inactive promoters,0.8942778497452482,0.9418633868350479
1421,unbalanced,GM12878,bayesian cnn,8697.152176618576,Inactive enhancers vs inactive promoters,0.8924174089165425,0.9409228355962818
1422,unbalanced,GM12878,bayesian cnn,8676.296515226364,Inactive enhancers vs inactive promoters,0.8936524424855856,0.9418203353239356
1423,unbalanced,GM12878,bayesian cnn,8683.419491291046,Inactive enhancers vs inactive promoters,0.8911337594512474,0.9408355923079011
1424,unbalanced,GM12878,bayesian cnn,1348.014846086502,Inactive enhancers vs inactive promoters,0.8940555693451805,0.9401920386511732
1425,unbalanced,GM12878,bayesian cnn,1347.8118841648102,Inactive enhancers vs inactive promoters,0.8946123694879019,0.9431506849164648
1426,unbalanced,GM12878,bayesian cnn,1350.7043454647066,Inactive enhancers vs inactive promoters,0.8949025537031997,0.9415024767002989
1427,unbalanced,GM12878,bayesian cnn,1352.9536418914795,Inactive enhancers vs inactive promoters,0.896256005279227,0.9411972530445358
1428,unbalanced,GM12878,bayesian cnn,1353.673151254654,Inactive enhancers vs inactive promoters,0.8953071771621237,0.9424463608637562
1429,unbalanced,GM12878,bayesian cnn,1355.848690509796,Inactive enhancers vs inactive promoters,0.8932867902625372,0.9425683514113601
1430,full_balanced,GM12878,bayesian cnn,879.2347619533539,Inactive enhancers vs inactive promoters,0.6698448904727659,0.7402810515625755
1431,full_balanced,GM12878,bayesian cnn,904.1239342689514,Inactive enhancers vs inactive promoters,0.78722739641496,0.81087706873062
1432,full_balanced,GM12878,bayesian cnn,1195.03599858284,Inactive enhancers vs inactive promoters,0.8007373130883504,0.8253870173809209
1433,full_balanced,GM12878,bayesian cnn,885.6278967857361,Inactive enhancers vs inactive promoters,0.7755634404353429,0.8154310259676908
1434,full_balanced,GM12878,bayesian cnn,907.915444612503,Inactive enhancers vs inactive promoters,0.7974403658983693,0.8010625525676078
1435,full_balanced,GM12878,bayesian cnn,850.9304800033569,Inactive enhancers vs inactive promoters,0.792218264117573,0.7912492290438277
1436,full_balanced,GM12878,bayesian cnn,889.4645209312439,Inactive enhancers vs inactive promoters,0.7632896963865891,0.8102277816923628
1437,full_balanced,GM12878,bayesian cnn,824.2415475845337,Inactive enhancers vs inactive promoters,0.7389294808632819,0.7873041480286931
1438,full_balanced,GM12878,bayesian cnn,124.10949182510376,Inactive enhancers vs inactive promoters,0.8070472564387201,0.8309493650886222
1439,full_balanced,GM12878,bayesian cnn,96.78366994857788,Inactive enhancers vs inactive promoters,0.661353269072084,0.7334539819466364
1440,balanced,GM12878,bayesian cnn,375.584095954895,Active enhancers vs active promoters,0.7833104810014958,0.8843979822890141
1441,balanced,GM12878,bayesian cnn,1095.3814170360563,Active enhancers vs active promoters,0.8760083195472117,0.9433129293026788
1442,balanced,GM12878,bayesian cnn,486.93420600891113,Active enhancers vs active promoters,0.7806871398634271,0.9153104166126972
1443,balanced,GM12878,bayesian cnn,1384.604760169983,Active enhancers vs active promoters,0.8970915697067142,0.9543935819448536
1444,balanced,GM12878,bayesian cnn,1318.1359741687775,Active enhancers vs active promoters,0.8657406601165443,0.9345505930960222
1445,balanced,GM12878,bayesian cnn,756.5340435504912,Active enhancers vs active promoters,0.8778506090502346,0.9518985765988184
1446,balanced,GM12878,bayesian cnn,869.254184961319,Active enhancers vs active promoters,0.8938458941516054,0.9481444936304608
1447,balanced,GM12878,bayesian cnn,479.60620617866516,Active enhancers vs active promoters,0.8975104170722896,0.96113550309051
1448,balanced,GM12878,bayesian cnn,977.9547593593596,Active enhancers vs active promoters,0.8866676662808992,0.9512006276046658
1449,balanced,GM12878,bayesian cnn,1385.696939945221,Active enhancers vs active promoters,0.8925888679937947,0.9406721025930178
1450,unbalanced,GM12878,bayesian cnn,157.09536957740784,Active enhancers vs active promoters,0.9167354501462904,0.9638806284852028
1451,unbalanced,GM12878,bayesian cnn,63.03869819641113,Active enhancers vs active promoters,0.8841319177005087,0.9693736097736642
1452,unbalanced,GM12878,bayesian cnn,110.238343000412,Active enhancers vs active promoters,0.8890575035757379,0.9533030002562196
1453,unbalanced,GM12878,bayesian cnn,185.30598831176758,Active enhancers vs active promoters,0.915307165454211,0.9637838400289304
1454,unbalanced,GM12878,bayesian cnn,134.48278999328613,Active enhancers vs active promoters,0.8989753425629013,0.960881200910746
1455,unbalanced,GM12878,bayesian cnn,189.13226342201241,Active enhancers vs active promoters,0.9169996320026348,0.964200598490328
1456,unbalanced,GM12878,bayesian cnn,91.22153735160828,Active enhancers vs active promoters,0.9140160305420538,0.9691657970264376
1457,unbalanced,GM12878,bayesian cnn,80.78466963768004,Active enhancers vs active promoters,0.8878059710688068,0.9609630739030308
1458,unbalanced,GM12878,bayesian cnn,83.10839223861693,Active enhancers vs active promoters,0.778320347038491,0.939242519958665
1459,unbalanced,GM12878,bayesian cnn,82.95183181762695,Active enhancers vs active promoters,0.8698860227728041,0.9619648913073406
1460,full_balanced,GM12878,bayesian cnn,109.05583357810974,Active enhancers vs active promoters,0.9415765754107772,0.950975156378472
1461,full_balanced,GM12878,bayesian cnn,108.01881337165831,Active enhancers vs active promoters,0.9600518345832824,0.9659668659968226
1462,full_balanced,GM12878,bayesian cnn,52.38297200202942,Active enhancers vs active promoters,0.9473079971291802,0.9481388262727044
1463,full_balanced,GM12878,bayesian cnn,109.27644467353821,Active enhancers vs active promoters,0.9569875172704284,0.9660837347047372
1464,full_balanced,GM12878,bayesian cnn,108.83484363555908,Active enhancers vs active promoters,0.9211757285723592,0.938156727945216
1465,full_balanced,GM12878,bayesian cnn,99.28484010696413,Active enhancers vs active promoters,0.9554758985230282,0.9639891761450312
1466,full_balanced,GM12878,bayesian cnn,89.2702145576477,Active enhancers vs active promoters,0.9634919311125788,0.9751417349886012
1467,full_balanced,GM12878,bayesian cnn,51.9190776348114,Active enhancers vs active promoters,0.94472394099273,0.965392855615862
1468,full_balanced,GM12878,bayesian cnn,90.88081479072572,Active enhancers vs active promoters,0.9536508730319744,0.9634984199989568
1469,full_balanced,GM12878,bayesian cnn,56.35942506790161,Active enhancers vs active promoters,0.9116892201402744,0.9408500889593342
1470,balanced,GM12878,bayesian cnn,362.8988716602325,Active enhancers vs inactive enhancers,0.24250891181506198,0.5974054273620812
1471,balanced,GM12878,bayesian cnn,574.5362515449524,Active enhancers vs inactive enhancers,0.4068970673131118,0.7519936421134907
1472,balanced,GM12878,bayesian cnn,336.7285988330841,Active enhancers vs inactive enhancers,0.3244365039125009,0.6918520566895036
1473,balanced,GM12878,bayesian cnn,337.2337701320648,Active enhancers vs inactive enhancers,0.2548849902332514,0.6211217673774079
1474,balanced,GM12878,bayesian cnn,338.0618391036988,Active enhancers vs inactive enhancers,0.3071846302329451,0.6662999385410318
1475,balanced,GM12878,bayesian cnn,813.9411919116974,Active enhancers vs inactive enhancers,0.5725193816895209,0.8272183540171858
1476,balanced,GM12878,bayesian cnn,1479.6375150680542,Active enhancers vs inactive enhancers,0.5810922666121446,0.8420592426882434
1477,balanced,GM12878,bayesian cnn,340.39854931831366,Active enhancers vs inactive enhancers,0.3540542898750653,0.7133671770340619
1478,balanced,GM12878,bayesian cnn,818.9146177768707,Active enhancers vs inactive enhancers,0.5321827166933927,0.8147664880371033
1479,balanced,GM12878,bayesian cnn,342.1245291233064,Active enhancers vs inactive enhancers,0.30730477069543466,0.6704026395415994
1480,unbalanced,GM12878,bayesian cnn,527.289080619812,Active enhancers vs inactive enhancers,0.7450781340066965,0.863576656009595
1481,unbalanced,GM12878,bayesian cnn,528.8816888332367,Active enhancers vs inactive enhancers,0.7481996182301492,0.8590305276337505
1482,unbalanced,GM12878,bayesian cnn,526.2640764713286,Active enhancers vs inactive enhancers,0.756849870000896,0.8681038072549392
1483,unbalanced,GM12878,bayesian cnn,525.5647969245912,Active enhancers vs inactive enhancers,0.7534317579590508,0.8656062710401694
1484,unbalanced,GM12878,bayesian cnn,526.8466193675995,Active enhancers vs inactive enhancers,0.7519654284779795,0.8642351325261658
1485,unbalanced,GM12878,bayesian cnn,528.3803956508636,Active enhancers vs inactive enhancers,0.7641323513969829,0.8705470505711753
1486,unbalanced,GM12878,bayesian cnn,530.6051959991455,Active enhancers vs inactive enhancers,0.7640507921997399,0.8731093639884978
1487,unbalanced,GM12878,bayesian cnn,531.3877356052399,Active enhancers vs inactive enhancers,0.7532585721281722,0.8662124799742323
1488,unbalanced,GM12878,bayesian cnn,533.6590850353241,Active enhancers vs inactive enhancers,0.7677557915881246,0.8722875632042404
1489,unbalanced,GM12878,bayesian cnn,535.2377388477324,Active enhancers vs inactive enhancers,0.7502845761125831,0.8634140702287975
1490,full_balanced,GM12878,bayesian cnn,129.1544167995453,Active enhancers vs inactive enhancers,0.6974907583052959,0.8034825428910212
1491,full_balanced,GM12878,bayesian cnn,51.694449663162224,Active enhancers vs inactive enhancers,0.8397414141629806,0.8354280089100512
1492,full_balanced,GM12878,bayesian cnn,87.3317551612854,Active enhancers vs inactive enhancers,0.7214275153900129,0.8271625777498587
1493,full_balanced,GM12878,bayesian cnn,60.59992599487305,Active enhancers vs inactive enhancers,0.5020473978653709,0.6536051676335037
1494,full_balanced,GM12878,bayesian cnn,134.02596473693848,Active enhancers vs inactive enhancers,0.7281670075378973,0.8228488626992889
1495,full_balanced,GM12878,bayesian cnn,136.25777626037598,Active enhancers vs inactive enhancers,0.8198436450881835,0.8792076462354416
1496,full_balanced,GM12878,bayesian cnn,103.63684821128844,Active enhancers vs inactive enhancers,0.8367311803121416,0.8811023371414678
1497,full_balanced,GM12878,bayesian cnn,113.2207374572754,Active enhancers vs inactive enhancers,0.7742407789906004,0.8588506583321985
1498,full_balanced,GM12878,bayesian cnn,98.40610218048096,Active enhancers vs inactive enhancers,0.8387231961846939,0.8681491486153188
1499,full_balanced,GM12878,bayesian cnn,140.95201516151428,Active enhancers vs inactive enhancers,0.7330565096955166,0.8225192195649262
1500,balanced,HepG2,bayesian cnn,400.2497911453247,Active promoters vs inactive promoters,0.538095863275313,0.835862135780841
1501,balanced,HepG2,bayesian cnn,569.9610502719878,Active promoters vs inactive promoters,0.4293010176291169,0.8064645966120454
1502,balanced,HepG2,bayesian cnn,627.7928166389465,Active promoters vs inactive promoters,0.27997834416111417,0.7317796872044248
1503,balanced,HepG2,bayesian cnn,985.660647392273,Active promoters vs inactive promoters,0.5641586801661458,0.8400422787648604
1504,balanced,HepG2,bayesian cnn,1024.404010057449,Active promoters vs inactive promoters,0.5156609833698211,0.7964440589350346
1505,balanced,HepG2,bayesian cnn,930.7540953159332,Active promoters vs inactive promoters,0.5602066964390906,0.8324724587586246
1506,balanced,HepG2,bayesian cnn,631.1715452671051,Active promoters vs inactive promoters,0.4638887472913972,0.8313905235148314
1507,balanced,HepG2,bayesian cnn,594.1486794948578,Active promoters vs inactive promoters,0.5409758133937853,0.8374479396939131
1508,balanced,HepG2,bayesian cnn,407.5640766620636,Active promoters vs inactive promoters,0.3962725791226586,0.8018508245515622
